"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://unityverseacademy.com/public/tema10/css/home2.css?v=5.4.100","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,245","Fri, 24 Jul 2026 12:26:25 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/public/tema10/css/home2.css?v=5.4.100","2026-07-30 13:41:00"
"https://unityverseacademy.com/public/tema10/css/bootstrap-datetimepicker.min.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,201","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/public/tema10/css/bootstrap-datetimepicker.min.css?v=5.4.94","2026-07-30 13:41:00"
"https://unityverseacademy.com/public/tema10/css/themecss/so-categories.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,065","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/public/tema10/css/themecss/so-categories.css?v=5.4.94","2026-07-30 13:41:00"
"https://unityverseacademy.com/public/tema10/css/pobol.css?v=5.4.104","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,272","Sun, 26 Jul 2026 10:06:23 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/public/tema10/css/pobol.css?v=5.4.104","2026-07-30 13:41:00"
"https://unityverseacademy.com/public/tema10/css/jquery-ui.min.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,218","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/public/tema10/css/jquery-ui.min.css?v=5.4.94","2026-07-30 13:41:01"
"https://unityverseacademy.com/public/tema10/css/swiper-bundle.min.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,195","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/public/tema10/css/swiper-bundle.min.css?v=5.4.94","2026-07-30 13:41:01"
"https://unityverseacademy.com/public/tema10/css/legacy-header-layout.css?v=20260714","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,202","Tue, 14 Jul 2026 15:55:40 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/public/tema10/css/legacy-header-layout.css?v=20260714","2026-07-30 13:41:01"
"https://unityverseacademy.com/public/tema10/css/owl.carousel.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,065","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/public/tema10/css/owl.carousel.css?v=5.4.94","2026-07-30 13:41:02"
"https://unityverseacademy.com/public/tema10/css/cookieconsent.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,196","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/public/tema10/css/cookieconsent.css?v=5.4.94","2026-07-30 13:41:02"
"https://unityverseacademy.com/public/tema10/font-awesome/css/font-awesome.min.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,066","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/public/tema10/font-awesome/css/font-awesome.min.css?v=5.4.94","2026-07-30 13:41:02"
