"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-canli-online-egitimi-staj-garantili-17/","text/html; charset=utf-8","200","OK","Indexable","","6f7ee6507dbcfe015a864d9d9f03ee8","100","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-canli-online-egitimi-staj-garantili-17/","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-canli-online-egitimi-staj-garantili-17/"
"https://unityverseacademy.com/public/tema10/css/swiper-bundle.min.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","78","","https://unityverseacademy.com/public/tema10/css/swiper-bundle.min.css?v=5.4.94"
"https://unityverseacademy.com/uploads/p/cd/B83sAeRW67zU.webp","image/webp","200","OK","Indexable","","","60","","https://unityverseacademy.com/uploads/p/cd/B83sAeRW67zU.webp"
"https://unityverseacademy.com/uploads/p/p/s/unity-ile-oyun-gelistirme-yuz-yuze-egitimi_1.jpeg?v=1714312888","image/jpeg","200","OK","Indexable","","","106","","https://unityverseacademy.com/uploads/p/p/s/unity-ile-oyun-gelistirme-yuz-yuze-egitimi_1.jpeg?v=1714312888"
"https://unityverseacademy.com/public/tema10/css/legacy-header-layout.css?v=20260714","text/css; charset=UTF-8","200","OK","Indexable","","","83","","https://unityverseacademy.com/public/tema10/css/legacy-header-layout.css?v=20260714"
"https://unityverseacademy.com/kategori/mimarlik-egitimleri-259/","text/html; charset=utf-8","200","OK","Indexable","","7caa7bc6c9c8dd7e2aeaea66adda56a9","63","https://unityverseacademy.com/kategori/mimarlik-egitimleri-259/","https://unityverseacademy.com/kategori/mimarlik-egitimleri-259/"
"https://unityverseacademy.com/sayfa/hakkimizda-25/","text/html; charset=utf-8","200","OK","Indexable","","d34a995b3830ca777d103eacd211b1e9","50","https://unityverseacademy.com/sayfa/hakkimizda-25/","https://unityverseacademy.com/sayfa/hakkimizda-25/"
"https://unityverseacademy.com/public/tema10/js/jquery-2.2.4.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","75","","https://unityverseacademy.com/public/tema10/js/jquery-2.2.4.min.js?v=5.4.94"
"https://unityverseacademy.com/blog-detay/suleyman-ozgonul-oyun-gelistiricilikte-zirveye-giden-yol-129/","text/html; charset=utf-8","200","OK","Indexable","","e62e3da9bce2073210ecf0066ac79a9b","102","https://unityverseacademy.com/blog-detay/suleyman-ozgonul-oyun-gelistiricilikte-zirveye-giden-yol-129/","https://unityverseacademy.com/blog-detay/suleyman-ozgonul-oyun-gelistiricilikte-zirveye-giden-yol-129/"
"https://unityverseacademy.com/uploads/p/cd/HXFyN3EqRoYC.webp","image/webp","200","OK","Indexable","","","60","","https://unityverseacademy.com/uploads/p/cd/HXFyN3EqRoYC.webp"
"https://unityverseacademy.com/public/tema10/css/owl.carousel.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","73","","https://unityverseacademy.com/public/tema10/css/owl.carousel.css?v=5.4.94"
"https://unityverseacademy.com/urun/profesyonel-3b-modelleme-dijital-sanat-programi-online-1/","text/html; charset=utf-8","200","OK","Indexable","","9e241ca6b517ba54c4a4f7e328dc652b","92","https://unityverseacademy.com/urun/profesyonel-3b-modelleme-dijital-sanat-programi-online-1/","https://unityverseacademy.com/urun/profesyonel-3b-modelleme-dijital-sanat-programi-online-1/"
"https://unityverseacademy.com/public/tema10/css/cookieconsent.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","74","","https://unityverseacademy.com/public/tema10/css/cookieconsent.css?v=5.4.94"
"https://unityverseacademy.com/kategori/mimarlik-egitimleri-ozel-ders-274/","text/html; charset=utf-8","200","OK","Indexable","","33ca3ecc954123e76918fed339c64e38","73","https://unityverseacademy.com/kategori/mimarlik-egitimleri-ozel-ders-274/","https://unityverseacademy.com/kategori/mimarlik-egitimleri-ozel-ders-274/"
"https://unityverseacademy.com/uploads/p/p/s/unity-ile-oyun-gelistirme-canli-online-egitimi_1.jpeg?v=1714312907","image/jpeg","200","OK","Indexable","","","110","","https://unityverseacademy.com/uploads/p/p/s/unity-ile-oyun-gelistirme-canli-online-egitimi_1.jpeg?v=1714312907"
"https://unityverseacademy.com/blog-detay/filiz-tumuklunun-yazilim-test-otomasyonu-egitimi-ve-kariyer-basarisi-90/","text/html; charset=utf-8","200","OK","Indexable","","9cf41cc260dd6b9f05db0d7b7fed8fc","113","https://unityverseacademy.com/blog-detay/filiz-tumuklunun-yazilim-test-otomasyonu-egitimi-ve-kariyer-basarisi-90/","https://unityverseacademy.com/blog-detay/filiz-tumuklunun-yazilim-test-otomasyonu-egitimi-ve-kariyer-basarisi-90/"
"https://unityverseacademy.com/kategori/dijital-pazarlama-egitimleri-255/","text/html; charset=utf-8","200","OK","Indexable","","12f5e71f57ea4a1fe97c5a8130c1e195","72","https://unityverseacademy.com/kategori/dijital-pazarlama-egitimleri-255/","https://unityverseacademy.com/kategori/dijital-pazarlama-egitimleri-255/"
"https://unityverseacademy.com/public/tema10/font-awesome/css/font-awesome.min.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","90","","https://unityverseacademy.com/public/tema10/font-awesome/css/font-awesome.min.css?v=5.4.94"
"https://unityverseacademy.com/kategori/ozel-dersler-256/","text/html; charset=utf-8","200","OK","Indexable","","fb976026a4d2dba19e31e98cd66052ea","56","https://unityverseacademy.com/kategori/ozel-dersler-256/","https://unityverseacademy.com/kategori/ozel-dersler-256/"
"https://unityverseacademy.com/form/hemen-bilgi-al-1/","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","52","","https://unityverseacademy.com/form/hemen-bilgi-al-1/"
"https://unityverseacademy.com/urun/2b-cizgi-film-ve-animasyon-uzmanligi-canli-online-egitimi-565/","text/html; charset=utf-8","200","OK","Indexable","","7a79524a5d0088c61d3794a432d8f020","97","https://unityverseacademy.com/urun/2b-cizgi-film-ve-animasyon-uzmanligi-canli-online-egitimi-565/","https://unityverseacademy.com/urun/2b-cizgi-film-ve-animasyon-uzmanligi-canli-online-egitimi-565/"
"https://unityverseacademy.com/uye-ol/","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","37","","https://unityverseacademy.com/uye-ol/"
"https://unityverseacademy.com/uye/sepet/","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","40","","https://unityverseacademy.com/uye/sepet/"
"https://unityverseacademy.com/os/KARIYER-14/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","23972be48667a277d0f14e448a14d777","44","https://unityverseacademy.com/os/kariyer-is-14/","https://unityverseacademy.com/os/KARIYER-14/"
"https://unityverseacademy.com/public/tema10/js/themejs/application.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","78","","https://unityverseacademy.com/public/tema10/js/themejs/application.js?v=5.4.94"
"https://unityverseacademy.com/blog-detay/burak-ercayanin-yazilim-test-otomasyonu-egitimi-ve-testiniumdaki-isi-88/","text/html; charset=utf-8","200","OK","Indexable","","1dcde5173ed63451be3fc9d5b5cdf793","113","https://unityverseacademy.com/blog-detay/burak-ercayanin-yazilim-test-otomasyonu-egitimi-ve-testiniumdaki-isi-88/","https://unityverseacademy.com/blog-detay/burak-ercayanin-yazilim-test-otomasyonu-egitimi-ve-testiniumdaki-isi-88/"
"https://unityverseacademy.com/uploads/p/cd/gpM3HDtTk9KZ.webp","image/webp","200","OK","Indexable","","","60","","https://unityverseacademy.com/uploads/p/cd/gpM3HDtTk9KZ.webp"
"https://unityverseacademy.com/uploads/p/cd/lQveczHUdfBT.webp","image/webp","200","OK","Indexable","","","60","","https://unityverseacademy.com/uploads/p/cd/lQveczHUdfBT.webp"
"https://unityverseacademy.com/uploads/p/cd/8bxdytVDaPoT.webp","image/webp","200","OK","Indexable","","","60","","https://unityverseacademy.com/uploads/p/cd/8bxdytVDaPoT.webp"
"https://unityverseacademy.com/sayfa/kisisel-verilerin-korunmasi-hakkinda-aydinlatma-bildirimi-29/","text/html; charset=utf-8","200","OK","Indexable","","e680af4a43205ae91144e53c6f20d140","97","https://unityverseacademy.com/sayfa/kisisel-verilerin-korunmasi-hakkinda-aydinlatma-bildirimi-29/","https://unityverseacademy.com/sayfa/kisisel-verilerin-korunmasi-hakkinda-aydinlatma-bildirimi-29/"
"https://unityverseacademy.com/public/tema10/css/bootstrap/css/bootstrap.min.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","88","","https://unityverseacademy.com/public/tema10/css/bootstrap/css/bootstrap.min.css?v=5.4.94"
"https://unityverseacademy.com/blog-detay/elif-arslanin-yazilim-gelistirici-olarak-ayakkabi-dunyasindaki-baslangici-94/","text/html; charset=utf-8","200","OK","Indexable","","be4ee1b16fe99a622a5e02cf002bad50","118","https://unityverseacademy.com/blog-detay/elif-arslanin-yazilim-gelistirici-olarak-ayakkabi-dunyasindaki-baslangici-94/","https://unityverseacademy.com/blog-detay/elif-arslanin-yazilim-gelistirici-olarak-ayakkabi-dunyasindaki-baslangici-94/"
"https://unityverseacademy.com/kategori/muhasebe-ve-ofis-egitimleri-258/","text/html; charset=utf-8","200","OK","Indexable","","c650b60b8d16ae890de3b50112f39083","71","https://unityverseacademy.com/kategori/muhasebe-ve-ofis-egitimleri-258/","https://unityverseacademy.com/kategori/muhasebe-ve-ofis-egitimleri-258/"
"https://unityverseacademy.com/blog-detay/oguzhan-durakin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-100/","text/html; charset=utf-8","200","OK","Indexable","","f49be47314b4d176d2780fd2d198e86c","112","https://unityverseacademy.com/blog-detay/oguzhan-durakin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-100/","https://unityverseacademy.com/blog-detay/oguzhan-durakin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-100/"
"https://unityverseacademy.com/public/tema10/css/themecss/lib.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","73","","https://unityverseacademy.com/public/tema10/css/themecss/lib.css?v=5.4.94"
"https://unityverseacademy.com/public/tema10/js/scripts.js?v=5.4.110","application/javascript; charset=UTF-8","200","OK","Indexable","","","67","","https://unityverseacademy.com/public/tema10/js/scripts.js?v=5.4.110"
"https://unityverseacademy.com/sayfa/mesafeli-satis-sozlesmesi-26/","text/html; charset=utf-8","200","OK","Indexable","","6df8eb2d41b23f95da698cbfa94b509e","65","https://unityverseacademy.com/sayfa/mesafeli-satis-sozlesmesi-26/","https://unityverseacademy.com/sayfa/mesafeli-satis-sozlesmesi-26/"
"https://unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-canli-online-egitimi-553/","text/html; charset=utf-8","200","OK","Indexable","","d6249121118c7e745fca7febc6e2d561","99","https://unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-canli-online-egitimi-553/","https://unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-canli-online-egitimi-553/"
"https://unityverseacademy.com/blog-detay/berkay-kurt-multiplayer-oyun-gelistiriciliginde-bir-yildiz-130/","text/html; charset=utf-8","200","OK","Indexable","","d1abadf1bb7b1d135a9bf42a10644044","104","https://unityverseacademy.com/blog-detay/berkay-kurt-multiplayer-oyun-gelistiriciliginde-bir-yildiz-130/","https://unityverseacademy.com/blog-detay/berkay-kurt-multiplayer-oyun-gelistiriciliginde-bir-yildiz-130/"
"https://unityverseacademy.com/blog-detay/fatih-yilmazin-yazilim-yolculugu-ve-lufthansadaki-basarisi-91/","text/html; charset=utf-8","200","OK","Indexable","","e90e63630cf252e4d386398ebb5ceea","103","https://unityverseacademy.com/blog-detay/fatih-yilmazin-yazilim-yolculugu-ve-lufthansadaki-basarisi-91/","https://unityverseacademy.com/blog-detay/fatih-yilmazin-yazilim-yolculugu-ve-lufthansadaki-basarisi-91/"
"https://unityverseacademy.com/uploads/f/pblcookie.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","52","","https://unityverseacademy.com/uploads/f/pblcookie.js"
"https://unityverseacademy.com/uploads/p/cd/hzfpok91vjDW.webp","image/webp","200","OK","Indexable","","","60","","https://unityverseacademy.com/uploads/p/cd/hzfpok91vjDW.webp"
"https://unityverseacademy.com/public/tema10/js/owl-carousel/owl.carousel.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","84","","https://unityverseacademy.com/public/tema10/js/owl-carousel/owl.carousel.js?v=5.4.94"
"https://unityverseacademy.com/uploads/p/p/s/grafik-tasarim-ve-video-efekt-uzmanligi-canli-online-egitimi-staj-garantili_1.jpg?v=1759585838","image/jpeg","200","OK","Indexable","","","138","","https://unityverseacademy.com/uploads/p/p/s/grafik-tasarim-ve-video-efekt-uzmanligi-canli-online-egitimi-staj-garantili_1.jpg?v=1759585838"
"https://unityverseacademy.com/uploads/p/cd/Vqa2u5oRBlv1.png","image/png","200","OK","Indexable","","","59","","https://unityverseacademy.com/uploads/p/cd/Vqa2u5oRBlv1.png"
"https://unityverseacademy.com/kategori/3d-modelleme-ozel-ders-273/","text/html; charset=utf-8","200","OK","Indexable","","c3ca1926bf4d914adce2eb9356f67487","66","https://unityverseacademy.com/kategori/3d-modelleme-ozel-ders-273/","https://unityverseacademy.com/kategori/3d-modelleme-ozel-ders-273/"
"https://unityverseacademy.com/uploads/p/cd/BmsMLDdFV9vR.webp","image/webp","200","OK","Indexable","","","60","","https://unityverseacademy.com/uploads/p/cd/BmsMLDdFV9vR.webp"
"https://unityverseacademy.com/sifremi-unuttum/","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","46","","https://unityverseacademy.com/sifremi-unuttum/"
"https://unityverseacademy.com/public/tema10/js/modernizr/modernizr-2.6.2.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","88","","https://unityverseacademy.com/public/tema10/js/modernizr/modernizr-2.6.2.min.js?v=5.4.94"
"https://unityverseacademy.com/uploads/p/cd/AHREgDJ51l30.webp","image/webp","200","OK","Indexable","","","60","","https://unityverseacademy.com/uploads/p/cd/AHREgDJ51l30.webp"
"https://unityverseacademy.com/public/tema10/js/datetimepicker/bootstrap-datetimepicker.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","102","","https://unityverseacademy.com/public/tema10/js/datetimepicker/bootstrap-datetimepicker.min.js?v=5.4.94"
"https://unityverseacademy.com/tum-urunler/","text/html; charset=utf-8","200","OK","Indexable","","bcd26e74560ed393e183e37d484eeddd","42","https://unityverseacademy.com/tum-urunler/","https://unityverseacademy.com/tum-urunler/"
"https://unityverseacademy.com/blog-detay/basari-hikâyesi-melike-cetinin-lc-waikikideki-doku-kaplama-ve-desen-tasarimi-yolculugu-105/","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","132","","https://unityverseacademy.com/blog-detay/basari-hik%C3%A2yesi-melike-cetinin-lc-waikikideki-doku-kaplama-ve-desen-tasarimi-yolculugu-105/"
"https://unityverseacademy.com/kategori/endustriyel-urun-tasarim-egitimleri-253/","text/html; charset=utf-8","200","OK","Indexable","","e1aee902465c322a3f08f4c4b671903f","79","https://unityverseacademy.com/kategori/endustriyel-urun-tasarim-egitimleri-253/","https://unityverseacademy.com/kategori/endustriyel-urun-tasarim-egitimleri-253/"
"https://unityverseacademy.com/Captcha?width=100&height=34&characters=6&type=askus","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","81","","https://unityverseacademy.com/Captcha?width=100&height=34&characters=6&type=askus"
"https://unityverseacademy.com/sayfa/kvkk-aydinlatma-metni/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","e680af4a43205ae91144e53c6f20d140","58","https://unityverseacademy.com/sayfa/kisisel-verilerin-korunmasi-hakkinda-aydinlatma-bildirimi-29/","https://unityverseacademy.com/sayfa/kvkk-aydinlatma-metni/"
"https://unityverseacademy.com/uploads/p/cd/4RGnxhqCrAQj.webp","image/webp","200","OK","Indexable","","","60","","https://unityverseacademy.com/uploads/p/cd/4RGnxhqCrAQj.webp"
"https://unityverseacademy.com/uploads/p/p/s/2b-cizgi-film-ve-animasyon-uzmanligi-canli-online-egitimi_2.jpg?v=1759405086","image/jpeg","200","OK","Indexable","","","120","","https://unityverseacademy.com/uploads/p/p/s/2b-cizgi-film-ve-animasyon-uzmanligi-canli-online-egitimi_2.jpg?v=1759405086"
"https://unityverseacademy.com/kategori/ses-tasarim-egitimleri-251/","text/html; charset=utf-8","200","OK","Indexable","","70ed61f0f5c4ede076e7193dcf3df943","66","https://unityverseacademy.com/kategori/ses-tasarim-egitimleri-251/","https://unityverseacademy.com/kategori/ses-tasarim-egitimleri-251/"
"https://unityverseacademy.com/public/tema10/js/jquery.lazy.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","74","","https://unityverseacademy.com/public/tema10/js/jquery.lazy.min.js?v=5.4.94"
"https://unityverseacademy.com/kategori/yazilim-egitimleri-ozel-ders-268/","text/html; charset=utf-8","200","OK","Indexable","","59319e08efd04a1a9f70fa304d37e739","72","https://unityverseacademy.com/kategori/yazilim-egitimleri-ozel-ders-268/","https://unityverseacademy.com/kategori/yazilim-egitimleri-ozel-ders-268/"
"https://unityverseacademy.com/uploads/p/cd/yISe6HskUAO8.webp","image/webp","200","OK","Indexable","","","60","","https://unityverseacademy.com/uploads/p/cd/yISe6HskUAO8.webp"
"https://unityverseacademy.com/public/tema10/js/custom-design/slick.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","82","","https://unityverseacademy.com/public/tema10/js/custom-design/slick.min.js?v=5.4.94"
"https://unityverseacademy.com/blog/","text/html; charset=utf-8","200","OK","Indexable","","c327b6b3c3fcca4164bd3544ffa7e087","35","https://unityverseacademy.com/blog/","https://unityverseacademy.com/blog/"
"https://unityverseacademy.com/blog-detay/gorkem-tekinin-vakif-katilimdaki-backend-developer-yolculugu-96/","text/html; charset=utf-8","200","OK","Indexable","","407de6c5d1b5fc7a7dae0b25d354cd63","105","https://unityverseacademy.com/blog-detay/gorkem-tekinin-vakif-katilimdaki-backend-developer-yolculugu-96/","https://unityverseacademy.com/blog-detay/gorkem-tekinin-vakif-katilimdaki-backend-developer-yolculugu-96/"
"https://unityverseacademy.com/os/KURUMSAL-EGITIMLER-10/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","e7a4f3b48161e878302c9750c8145a45","55","https://unityverseacademy.com/os/kurumsal-egitimler-10/","https://unityverseacademy.com/os/KURUMSAL-EGITIMLER-10/"
"https://unityverseacademy.com/public/tema10/css/responsive.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","71","","https://unityverseacademy.com/public/tema10/css/responsive.css?v=5.4.94"
"https://unityverseacademy.com/uploads/p/o/M8NILhl4t7HF.jpg?v=1701782743","image/jpeg","200","OK","Indexable","","","71","","https://unityverseacademy.com/uploads/p/o/M8NILhl4t7HF.jpg?v=1701782743"
"https://unityverseacademy.com/public/tema10/js/member-header.js?v=1","application/javascript; charset=UTF-8","200","OK","Indexable","","","67","","https://unityverseacademy.com/public/tema10/js/member-header.js?v=1"
"https://unityverseacademy.com/kategori/grafik-tasarim-ozel-ders-269/","text/html; charset=utf-8","200","OK","Indexable","","8ba107f1b784a388df5564db6fc8a846","68","https://unityverseacademy.com/kategori/grafik-tasarim-ozel-ders-269/","https://unityverseacademy.com/kategori/grafik-tasarim-ozel-ders-269/"
"https://unityverseacademy.com/uploads/p/cd/lE0itIZcqLCW.webp","image/webp","200","OK","Indexable","","","60","","https://unityverseacademy.com/uploads/p/cd/lE0itIZcqLCW.webp"
"https://unityverseacademy.com/urun/grafik-tasarim-ve-video-efekt-uzmanligi-canli-online-egitimi-staj-garantili-564/","text/html; charset=utf-8","200","OK","Indexable","","9b5f4ca90e2f594945d1985bf583e452","115","https://unityverseacademy.com/urun/grafik-tasarim-ve-video-efekt-uzmanligi-canli-online-egitimi-staj-garantili-564/","https://unityverseacademy.com/urun/grafik-tasarim-ve-video-efekt-uzmanligi-canli-online-egitimi-staj-garantili-564/"
"https://unityverseacademy.com/uploads/p/cd/6FMJGd1m4zHY.webp","image/webp","200","OK","Indexable","","","60","","https://unityverseacademy.com/uploads/p/cd/6FMJGd1m4zHY.webp"
"https://unityverseacademy.com/public/tema10/js/dcjqaccordion/jquery.dcjqaccordion.2.8.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","101","","https://unityverseacademy.com/public/tema10/js/dcjqaccordion/jquery.dcjqaccordion.2.8.min.js?v=5.4.94"
"https://unityverseacademy.com/blog-detay/begum-kiroglunun-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-98/","text/html; charset=utf-8","200","OK","Indexable","","cb23b7e213541f7c64970ad89300b4ac","112","https://unityverseacademy.com/blog-detay/begum-kiroglunun-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-98/","https://unityverseacademy.com/blog-detay/begum-kiroglunun-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-98/"
"https://unityverseacademy.com/uploads/p/cd/yNjxbAfrewsU.webp","image/webp","200","OK","Indexable","","","60","","https://unityverseacademy.com/uploads/p/cd/yNjxbAfrewsU.webp"
"https://unityverseacademy.com/uploads/p/cd/jUF0TXSKhpxI.png","image/png","200","OK","Indexable","","","59","","https://unityverseacademy.com/uploads/p/cd/jUF0TXSKhpxI.png"
